"Survey Year","Set count","Number of positive sets","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Biomass index","Lower interval","Upper interval","CV"
2011,248,145,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","12310747.6401939","7115965.5096136499","19476376.612634599","0.26449805442121699"
2011,248,108,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","692013.03923264798","420098.90679962101","981513.10865553701","0.20845359190597801"
2011,248,11,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","256594.91000130799","57201.230170777999","510567.74216905999","0.47621903309469399"
2011,248,161,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","3814646.22699309","2636170.69286058","5502931.2947481703","0.19615103944611201"
2011,248,22,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","116471.393432207","15647.8901916491","272050.12752317003","0.60611464700359496"
2011,248,34,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","1394998.64644733","188569.08270456101","3640769.5214577499","0.76134242064647795"
2011,248,78,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","232331.17124141401","150572.773192558","323915.70997499197","0.19832940486464701"
2011,248,6,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","11432.207618607201","2000.5040192394199","24997.218008638702","0.50362378033871003"
2011,248,50,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1421941.8811814999","462644.84405654803","2718425.7297679498","0.42852869743463601"
2011,248,28,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","65728.630350413296","31058.63703745","106170.141791067","0.29228672808072398"
2011,248,15,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","136412.397756085","29323.602500621299","280409.17772998603","0.47708974984173802"
2011,248,9,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","35492.5369724497","10719.869091524901","73273.659071536793","0.46757260425999297"
2011,248,45,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","801172.02535198105","368112.07457256899","1363400.3374671601","0.32214731147726999"
2011,248,62,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","2711126.5792900701","922578.37379967701","5208422.1530551696","0.39959736885011499"
2011,248,51,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","2651207.5259765298","781410.65966085205","4988135.3477433799","0.40218264317465702"
2011,248,22,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","243101.84402696299","54849.134921213197","572185.05068845896","0.56664274566512696"
2011,248,17,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","13972.5938110232","3561.81674526899","27233.6890751787","0.44526921238638101"
2011,248,82,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","2250437.7840708001","549452.65402011201","4532310.9656335805","0.468183654179257"
2011,248,87,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","845656.93719466205","680924.89416963002","1017978.01989679","9.9456812149073703E-2"
2011,248,110,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","805052.86332371098","648282.156423982","969209.48556531104","0.102005461762831"
2011,248,72,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","651965.342346841","335436.255799031","1174583.4846047501","0.32082979498301201"
2011,248,2,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","3895.0377442835802","0.0","10320.5526187791","0.76902423201473502"
2011,248,15,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","8713.9020609605595","3784.8750912170799","14552.667266525799","0.31772827410264398"
2011,248,32,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","232689.382395341","103674.40194659399","388639.31526641099","0.31351844331691098"
2011,248,227,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","13365057.799570899","9170811.4738219697","19183486.9032171","0.188831295700986"
2011,248,108,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","480703.39042701997","271256.10324498999","810169.82651922095","0.29422299608399799"
2011,248,200,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","1552618.53600969","1253041.9107396","1912423.7303213701","0.10994992153924001"
2011,248,87,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","357175.63048615801","251544.738961892","480273.16723985103","0.163732713313333"
2011,248,56,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","643813.827399189","435772.97431510402","894053.05703394394","0.19148164158820499"
2011,248,48,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","933187.60101757396","486712.34459729498","1416419.7364455699","0.259379461274857"
2011,248,123,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","97133.950644256402","68618.534504004099","131302.845845862","0.161091719617034"
2011,248,166,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","1670446.7527224601","1260424.1313551799","2103966.5309701399","0.128749256505583"
2011,248,67,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","822373.70803569502","336073.37613312301","1529368.5181348401","0.38878359775917098"
2011,248,18,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","20435.146396464199","11707.1746677144","29914.184138738201","0.23387551143239699"
2013,236,137,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","5846604.0790692503","732047.570319972","12337405.971030699","0.49600437158371602"
2013,236,6,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","82208.803733137698","11223.449410360299","186429.638120747","0.52703157650599297"
2013,236,27,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","24356.138899827001","13055.5346382317","36684.439658526098","0.24433698726866701"
2013,236,74,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","350611.736856142","269584.28845969","443433.38375517703","0.12545688314110001"
2013,236,197,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","2530137.7580855498","1118401.4782207501","4492931.0787542798","0.34695842416933997"
2013,236,8,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","6906.85390514149","2228.6847273921298","13058.8171352975","0.40560025175678799"
2013,236,63,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","142678.06814706599","69512.904556847803","239549.33184151599","0.31327272805804202"
2013,236,131,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","907894.56987231702","656720.46154278005","1199955.6841424899","0.15182372072254799"
2013,236,60,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","802452.18331514602","383206.34922622202","1355300.52583759","0.29642034975728898"
2013,236,107,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","1612962.1213845599","874894.08925465704","2469157.8005047399","0.25044514761673498"
2013,236,72,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","122191.665680684","53184.144887906703","214545.96519237","0.33293530252597597"
2013,236,59,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","564965.17735757295","250313.513992033","882074.70971458999","0.285370716599189"
2013,236,137,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","10991238.602310199","7312779.0003981302","15268043.253386","0.18168601408684801"
2013,236,109,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","870342.23425236798","651237.11197248497","1119660.1533449001","0.13831790364685001"
2013,236,5,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","49760.755180339198","11219.4845351566","99032.383320490597","0.45314949848487801"
2013,236,142,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","14464786.2335162","5735733.0680857599","26564908.300379001","0.37263625363101399"
2013,236,20,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","24024.842612546501","6300.5671646873898","49153.039293858303","0.44949194523726599"
2013,236,46,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","786159.53481028997","125677.39256656999","2024396.33894718","0.70211446746427697"
2013,236,77,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","260799.74821316","163046.336321515","388610.30412340799","0.21606204061460799"
2013,236,10,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","24765.7968651718","5777.3123655093495","48865.115052839297","0.46598112132740199"
2013,236,38,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1650110.82538733","300273.85092323902","3881723.73059751","0.55767182317016994"
2013,236,52,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","119643.87248524099","54889.138688271603","213874.915586541","0.34410471742105803"
2013,236,17,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","136098.64700223401","36642.562048088403","269769.20620198001","0.44092164928972899"
2013,236,6,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","183796.34154290799","6454.74062492949","532697.079987837","0.90326448950610405"
2013,236,54,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","2118188.3134912001","903165.03552857798","3740686.28459515","0.35741717262914902"
2013,236,58,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","2938536.7868655301","1286680.5717116999","5399073.3558930503","0.36885837023832002"
2013,236,67,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","1429139.0305156","582951.61880922399","2441720.3715467998","0.33141623585020502"
2013,236,39,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","158578.692995419","103394.966815882","225385.74255174599","0.201581617412535"
2013,236,26,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","8720.9416979429207","3007.29000841058","17178.213008625498","0.43537767123961402"
2013,236,97,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","1724400.4648486299","769340.83824000403","2998668.0668454599","0.33269924713104898"
2013,236,88,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1376421.03422114","1015842.19733064","1751919.1810647401","0.13663908708344999"
2013,236,91,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","629428.45262495801","413609.79344996699","935298.33538906602","0.22423994989418"
2013,236,55,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","469556.97940733703","287435.81658649602","663088.52774023497","0.20563062691631501"
2013,236,3,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","5344.3490808937904","0.0","13973.9205560276","0.701324130294946"
2013,236,19,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","8489.0192232340905","2946.2049401168001","16157.613522276801","0.43070406136543699"
2013,236,20,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","457113.38725046202","20618.020287718002","1090689.3429902799","0.62988961302506896"
2013,236,219,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","11302031.0728871","8178038.1811400503","15625121.8104773","0.17419540987208601"
2013,236,103,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","422850.46737943601","268881.876474399","656681.71338192304","0.235926566402755"
2013,236,206,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2212964.7461107001","1709551.34956513","2750069.7222990701","0.123729397012112"
2013,236,92,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","906258.11260125297","427673.73195053602","1578931.5868266299","0.32559336261518201"
2013,236,76,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","1519299.5504616101","847968.69890602597","2440917.7047933699","0.27337602921730397"
2013,236,33,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","800701.36564652203","342133.61874746601","1353536.5091569801","0.323724562998009"
2013,236,126,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","83795.997467929497","62366.088405926501","111274.896317843","0.14735835662792501"
2013,236,162,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","1766759.1007612401","1390649.8568742401","2174541.5670755398","0.109209477164892"
2013,236,70,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","1336254.44290483","718993.87056771002","2143510.2109868601","0.28602920114417801"
2013,236,12,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","23638.646872116999","7420.5470912576302","43844.663913031603","0.39773892872378303"
2015,238,106,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","442277.51697540801","306609.83914543001","611260.015762895","0.18535680265603699"
2015,238,5,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","64831.409590327203","6880.8828302492302","140793.45606127","0.55798332535967599"
2015,238,16,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","13409.363301826501","6804.3005767023697","21518.510076299601","0.26629598939634502"
2015,238,62,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","434693.75799380202","325270.63008070597","543032.11979181203","0.12788063934707999"
2015,238,201,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1323109.7081973599","797929.73057388805","1974047.7296495701","0.228546557458848"
2015,238,18,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","7493.4870346286098","4040.9913666489902","11493.7881239949","0.24487659231230699"
2015,238,71,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","167535.357191966","90184.443542954905","269908.04470928502","0.27834733590761901"
2015,238,124,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1122275.2647408701","646036.57525214599","1884674.37730452","0.29311282805130201"
2015,238,62,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","1132608.5301558301","762913.30688467796","1532255.27050847","0.17743840197970601"
2015,238,144,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","2071552.79862988","935366.09936280898","3417194.8815959701","0.320615874110113"
2015,238,58,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","180587.488642037","106868.701678201","264699.34510875802","0.22325589069890101"
2015,238,58,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175","1786911.69198006","349062.41665462399","3238625.6226715702","0.40101650055893001"
2015,238,158,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","14349685.0456149","8734447.0642890204","22031116.437374599","0.229090513843038"
2015,238,103,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","763902.08440597297","449095.721887063","1208744.22102985","0.25299481510476901"
2015,238,11,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","204010.70235989199","82189.234436604398","341625.94985703903","0.32052581791340901"
2015,238,138,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","5060325.7343947701","2575973.6525035901","8668680.1851402","0.31675550035088301"
2015,238,28,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","22502.025973455398","9005.5373440656404","43393.017730212901","0.37946625064272099"
2015,238,46,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","327410.26927032002","107864.970128206","716938.802512986","0.48991002098890102"
2015,238,65,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","271693.47909214598","150195.99558037601","420751.83395683102","0.268119301247492"
2015,238,23,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","149259.53233447601","36973.755675981898","330657.29575663299","0.55489561870759696"
2015,238,50,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1460548.73029088","578413.22892605804","2518455.9429684398","0.34409620456750001"
2015,238,31,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","55022.514697906401","24467.0207680245","95171.004037116203","0.339133712900625"
2015,238,20,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","62163.183803490901","28305.803369273799","103013.339999035","0.31173436539289301"
2015,238,6,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","20894.462245139701","5248.2836833338897","42276.740648950799","0.45200235156055202"
2015,238,43,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","1421401.9196647699","411587.52699973702","2849497.2601855798","0.44389836965061202"
2015,238,57,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","1520050.44520543","682685.97214480396","2685096.0631292802","0.325826686034"
2015,238,45,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","989946.71628853795","313665.40944303002","1828083.70962525","0.40108623216884498"
2015,238,24,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","108835.084414703","59630.346618298099","164834.44911091399","0.24178133133038501"
2015,238,17,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","11919.257897490999","2584.93135849285","26097.9160060963","0.54800074651389696"
2015,238,69,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","383310.88122865697","131918.964094522","706958.64547627897","0.39442321268469499"
2015,238,94,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1258726.967196","966686.43966325","1578524.3036745901","0.123653412419666"
2015,238,134,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","1916903.4105195","1480731.89462225","2353776.55818228","0.118927343468317"
2015,238,50,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","370990.18738284498","216178.50017459801","570623.37791832001","0.244589395534965"
2015,238,4,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","9595.1573281995497","1257.60389323151","20742.5419590112","0.52590237537172502"
2015,238,19,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","11229.927466048301","4360.9788717067604","19020.0331579267","0.347253500614916"
2015,238,22,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","497564.48592103401","44588.146120999903","1125002.6459667201","0.54556484114800996"
2015,238,224,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","13792595.890298501","9996447.5380598605","18123573.235274501","0.152821623544935"
2015,238,82,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","264526.33728172001","184363.495464229","355540.36501402099","0.16257190524569301"
2015,238,200,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2111197.3466535201","1620496.99888968","2676687.1380340499","0.126767119238511"
2015,238,94,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","1501469.9263287699","822419.799398178","2627851.8677108199","0.32783052678734798"
2015,238,89,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","1060435.9384450801","590980.95167044702","1813719.8489965801","0.309936093657812"
